REPORT_ID,UND_UNIT_NUMBER,CASUALTY_NUMBER,Casualty Type,Sex_x,AGE,Position In Veh,Thrown Out,Injury Extent,Seat Belt,Unit Type,Licence Type,Unit Movement,Number Occupants,Stats Area,Total Units,Total Cas,Day,Time,Area Speed,Position Type,Horizontal Align,Vertical Align,Moisture Cond,Weather Cond,DayNight,Crash Type,Traffic Ctrls
2018-11068-15/08/2019,1,1,Driver,Female,026,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,1 City,2,2,Tuesday,05:00 pm,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11068-15/08/2019,2,1,Driver,Female,035,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,1 City,2,2,Tuesday,05:00 pm,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11069-15/08/2019,1,1,Driver,Male,046,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Monday,09:10 am,60,Multiple,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11070-15/08/2019,2,1,Driver,Male,045,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,4,1,Tuesday,05:45 pm,60,Not Divided,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,No Control
2018-11075-15/08/2019,1,1,Driver,Unknown,XXX,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,3 Country,3,1,Wednesday,05:20 am,110,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Animal,No Control
2018-11077-15/08/2019,2,1,Driver,Male,044,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Right Turn,2.0,2 Metropolitan,2,2,Wednesday,07:32 am,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,No Control
2018-11077-15/08/2019,2,2,Passenger,Male,011,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Right Turn,2.0,2 Metropolitan,2,2,Wednesday,07:32 am,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,No Control
2018-11079-15/08/2019,2,1,Rider,Male,058,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,08:55 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Give Way Sign
2018-11081-15/08/2019,1,1,Driver,Male,027,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Wednesday,08:15 am,80,T-Junction,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11082-15/08/2019,2,1,Driver,Male,048,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Wednesday,09:04 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2018-11088-15/08/2019,1,1,Passenger,Female,014,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,3.0,3 Country,2,1,Wednesday,06:58 am,100,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Animal,No Control
2018-11090-15/08/2019,1,1,Rider,Male,056,Rider of Motorcycle,Not Thrown Out,Treated at Hospital,,Motor Cycle,Full,Leaving Private Driveway,1.0,2 Metropolitan,2,1,Wednesday,12:34 pm,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11091-15/08/2019,1,1,Passenger,Female,049,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Provisional 2,Right Turn,3.0,2 Metropolitan,2,1,Wednesday,01:30 pm,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11093-15/08/2019,1,1,Driver,Female,050,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,1.0,3 Country,2,1,Tuesday,04:00 pm,60,Cross Road,Straight road,Slope,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2018-11095-15/08/2019,1,1,Passenger,Male,039,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Unknown,Straight Ahead,2.0,2 Metropolitan,2,1,Wednesday,01:21 pm,80,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-11096-15/08/2019,1,1,Driver,Male,017,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Provisional 1 ,Straight Ahead,1.0,3 Country,1,1,Sunday,04:30 pm,100,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11099-15/08/2019,1,1,Driver,Female,057,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,07:45 am,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11104-15/08/2019,1,1,Passenger,Female,034,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,2.0,2 Metropolitan,2,1,Tuesday,01:50 pm,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11105-15/08/2019,1,1,Driver,Female,077,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Saturday,11:55 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11110-15/08/2019,1,1,Rider,Male,029,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,1 City,2,1,Sunday,02:00 pm,50,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11112-15/08/2019,1,1,Rider,Male,041,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,06:20 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11113-15/08/2019,2,1,Driver,Female,058,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,3.0,2 Metropolitan,4,3,Wednesday,04:15 pm,60,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Head On,No Control
2018-11113-15/08/2019,2,2,Passenger,Female,007,Rear Seat Right Passenger,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,3.0,2 Metropolitan,4,3,Wednesday,04:15 pm,60,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Head On,No Control
2018-11113-15/08/2019,2,3,Passenger,Male,003,Rear Seat Left Passenger,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,3.0,2 Metropolitan,4,3,Wednesday,04:15 pm,60,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Head On,No Control
2018-11116-15/08/2019,2,1,Pedestrian,Female,061,,,Treated at Hospital,,Pedestrian on Road,,Crossing with Traffic Signals,,1 City,2,1,Wednesday,05:55 pm,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,Traffic Signals
2018-11117-15/08/2019,1,1,Driver,Female,029,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Wednesday,05:20 pm,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11123-15/08/2019,1,1,Rider,Male,036,Rider of Motorcycle,Not Thrown Out,Treated at Hospital,,Motor Cycle,Full,Right Turn,1.0,2 Metropolitan,2,1,Thursday,07:00 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Roundabout
2018-11124-15/08/2019,1,1,Driver,Female,087,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,2.0,3 Country,1,2,Wednesday,02:15 pm,110,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11124-15/08/2019,1,2,Passenger,Male,087,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,2.0,3 Country,1,2,Wednesday,02:15 pm,110,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11125-15/08/2019,2,1,Rider,Male,033,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Right Turn,1.0,3 Country,2,1,Wednesday,04:10 pm,60,Cross Road,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Right Angle,Roundabout
2018-11126-15/08/2019,2,1,Rider,Female,009,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,08:25 am,50,Multiple,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Traffic Signals
2018-11135-15/08/2019,1,1,Driver,Female,056,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Left Turn,1.0,2 Metropolitan,2,1,Wednesday,06:00 pm,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11137-15/08/2019,1,1,Passenger,Female,035,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Utility,Full,Straight Ahead,4.0,2 Metropolitan,1,1,Thursday,08:50 am,80,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11138-15/08/2019,1,1,Passenger,Female,040,Front Seat Left Passenger,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,2.0,2 Metropolitan,2,1,Thursday,01:10 pm,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11139-15/08/2019,2,1,Driver,Male,041,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Wednesday,09:20 am,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11142-15/08/2019,1,1,Driver,Male,076,Driver,Not Thrown Out,Admitted to Hospital,Fitted - Unknown if Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Thursday,02:55 pm,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2018-11146-15/08/2019,2,1,Driver,Female,040,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Thursday,05:20 pm,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11147-15/08/2019,1,1,Driver,Female,035,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Wednesday,08:15 am,60,Multiple,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11150-15/08/2019,2,1,Rider,Male,040,Rider of Motorcycle,Thrown Out,Treated at Hospital,,Motor Cycle,Unlicenced,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,04:25 pm,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11156-15/08/2019,1,1,Passenger,Female,047,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,3.0,2 Metropolitan,2,2,Thursday,09:33 pm,60,T-Junction,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-11156-15/08/2019,1,2,Passenger,Female,078,Rear Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,3.0,2 Metropolitan,2,2,Thursday,09:33 pm,60,T-Junction,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-11162-15/08/2019,1,1,Driver,Female,051,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,2.0,3 Country,2,2,Friday,08:05 am,110,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11162-15/08/2019,1,2,Passenger,Male,026,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,2.0,3 Country,2,2,Friday,08:05 am,110,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11163-15/08/2019,1,1,Rider,Female,036,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,07:10 am,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Stop Sign
2018-11167-15/08/2019,1,1,Driver,Female,023,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Friday,11:04 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2018-11167-15/08/2019,1,2,Passenger,Male,003,Rear Seat Middle Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Friday,11:04 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2018-11168-15/08/2019,1,1,Driver,Female,023,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,07:20 am,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11169-15/08/2019,4,1,Driver,Female,031,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,3.0,2 Metropolitan,4,1,Friday,11:40 am,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11171-15/08/2019,1,1,Driver,Female,017,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Provisional 1 ,Leaving Private Driveway,1.0,3 Country,2,1,Friday,01:15 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11174-15/08/2019,1,1,Driver,Female,020,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Full,Straight Ahead,1.0,3 Country,2,2,Friday,11:57 am,110,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2018-11174-15/08/2019,2,1,Driver,Female,036,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Unknown,Straight Ahead,1.0,3 Country,2,2,Friday,11:57 am,110,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2018-11178-15/08/2019,2,1,Driver,Female,043,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,02:01 pm,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Traffic Signals
2018-11179-15/08/2019,1,1,Driver,Female,053,Driver,Not Thrown Out,By Private,Fitted - Worn,Station Wagon,Full,Right Turn,1.0,2 Metropolitan,2,1,Friday,03:25 pm,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,No Control
2018-11180-15/08/2019,1,1,Rider,Male,057,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,01:00 pm,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11182-15/08/2019,2,1,Passenger,Female,027,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Unlicenced,Straight Ahead,2.0,2 Metropolitan,3,1,Friday,03:50 pm,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2018-11185-15/08/2019,1,1,Driver,Female,028,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Friday,03:00 pm,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Traffic Signals
2018-11192-15/08/2019,2,1,Driver,Female,045,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Overtaking - on Right,2.0,3 Country,2,2,Friday,12:30 pm,110,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11192-15/08/2019,2,2,Passenger,Male,049,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Overtaking - on Right,2.0,3 Country,2,2,Friday,12:30 pm,110,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11193-15/08/2019,1,1,Driver,Male,043,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Swerving,1.0,3 Country,2,1,Thursday,09:10 pm,100,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Fixed Object,No Control
2018-11196-15/08/2019,2,1,Rider,Male,042,Rider of Motorcycle,Thrown Out,Admitted to Hospital,,Motor Cycle,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Friday,07:58 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Night,Side Swipe,No Control
2018-11196-15/08/2019,2,2,Passenger,Female,012,Passenger of Motorcycle,Thrown Out,Admitted to Hospital,,Motor Cycle,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Friday,07:58 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Night,Side Swipe,No Control
2018-11199-15/08/2019,1,1,Driver,Male,061,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,10:30 pm,60,T-Junction,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-11205-15/08/2019,1,1,Rider,Male,036,Rider of Motorcycle,Thrown Out,Treated at Hospital,,Motor Cycle,Full,Straight Ahead,1.0,2 Metropolitan,1,1,Saturday,07:35 am,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,Give Way Sign
2018-11207-15/08/2019,2,1,Passenger,Female,XXX,Front Seat Left Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,U Turn,2.0,1 City,2,1,Saturday,08:50 am,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11209-15/08/2019,1,1,Driver,Male,067,Driver,Not Thrown Out,By Private,Fitted - Worn,Utility,Full,Stopped on Carriageway,1.0,1 City,2,1,Friday,02:20 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11213-15/08/2019,1,1,Driver,Female,034,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,11:48 am,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-11216-15/08/2019,1,1,Driver,Male,049,Driver,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,2.0,2 Metropolitan,2,2,Saturday,10:55 am,50,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,Give Way Sign
2018-11216-15/08/2019,1,2,Passenger,Female,044,Front Seat Left Passenger,Not Thrown Out,By Private,Fitted - Worn,Motor Cars - Sedan,Full,Stopped on Carriageway,2.0,2 Metropolitan,2,2,Saturday,10:55 am,50,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,Give Way Sign
2018-11220-15/08/2019,1,1,Rider,Female,023,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,09:00 am,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11222-15/08/2019,1,1,Driver,Female,036,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Right Turn,2.0,2 Metropolitan,2,1,Friday,04:45 pm,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-11226-15/08/2019,1,1,Driver,Male,049,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,SEMI TRAILER,Full,Straight Ahead,1.0,3 Country,1,1,Friday,06:30 pm,100,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11231-15/08/2019,1,1,Driver,Female,050,Driver,Not Thrown Out,By Private,Fitted - Worn,Station Wagon,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Friday,08:05 am,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-11232-15/08/2019,1,1,Driver,Male,053,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Station Wagon,Unlicenced,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,06:58 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-11233-15/08/2019,2,1,Rider,Male,050,Rider of Motorcycle,Thrown Out,Treated at Hospital,,Motor Cycle,Full,Straight Ahead,1.0,1 City,2,1,Saturday,06:00 pm,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11234-15/08/2019,2,1,Pedestrian,Female,022,,,Treated at Hospital,,Pedestrian on Road,,Crossing without Control,,2 Metropolitan,2,1,Saturday,07:55 pm,60,Divided Road,Straight road,Level,Dry,Not Raining,Night,Hit Pedestrian,No Control
2018-11235-15/08/2019,1,1,Driver,Male,030,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,3 Country,2,1,Saturday,12:30 am,100,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Night,Hit Fixed Object,No Control
2018-11236-15/08/2019,1,1,Passenger,Female,036,Rear Seat Middle Passenger,Not Thrown Out,Treated at Hospital,Fitted - Worn,Utility,Full,Straight Ahead,3.0,3 Country,2,1,Saturday,02:10 pm,100,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Roll Over,No Control
2018-11240-15/08/2019,1,1,Driver,Male,055,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Panel Van,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,05:00 am,70,Not Divided,Straight road,Level,Dry,Not Raining,Night,Roll Over,No Control
2018-11243-15/08/2019,2,1,Rider,Male,045,,Thrown Out,Treated at Hospital,,Pedal Cycle,,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,10:45 am,40,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-11249-15/08/2019,2,1,Rider,Male,072,Rider of Motorcycle,Thrown Out,Treated at Hospital,,Motor Cycle,Full,Straight Ahead,1.0,3 Country,2,1,Sunday,12:50 am,60,T-Junction,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Night,Right Angle,Give Way Sign
2018-11250-15/08/2019,1,1,Driver,Male,056,Driver,Not Thrown Out,Admitted to Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,3 Country,2,1,Saturday,10:00 pm,110,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Night,Hit Fixed Object,No Control
2018-11252-15/08/2019,2,1,Driver,Female,069,Driver,Not Thrown Out,Treated at Hospital,Fitted - Worn,Motor Cars - Sedan,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,10:50 am,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
